date,product_type,region_id,Quantity
2020-05-17,4,01,154
2020-05-17,4,03,210
2020-05-17,7,01,127
2020-05-17,7,13,21
2020-05-17,8,01,2358
2020-05-17,8,02,68
2020-05-17,8,03,402
2020-05-17,8,05,4
2020-05-17,9,01,6
2020-05-18,1,01,1589
2020-05-18,1,07,12
2020-05-18,2,01,12633
2020-05-18,2,02,315
2020-05-18,2,04,308
2020-05-18,2,07,546
2020-05-18,2,21,36
2020-05-18,3,01,50
2020-05-18,4,01,290
2020-05-18,4,02,12
2020-05-18,4,07,18
2020-05-18,6,01,5
2020-05-18,7,01,430
2020-05-18,8,01,2220
2020-05-18,8,04,100
2020-05-18,8,07,60
2020-05-19,1,01,252
2020-05-19,1,02,52
2020-05-19,1,05,15
2020-05-19,2,01,11919
2020-05-19,2,02,418
2020-05-19,2,05,1146
2020-05-19,2,07,357
2020-05-19,2,18,207
2020-05-19,2,22,4
2020-05-19,3,01,158
2020-05-19,3,02,24
2020-05-19,3,22,16
2020-05-19,4,01,219
2020-05-19,4,05,24
2020-05-19,4,07,2
2020-05-19,5,01,12
2020-05-19,5,05,24
2020-05-19,6,01,2
2020-05-19,7,01,202
2020-05-19,7,02,24
2020-05-19,7,07,24
2020-05-19,8,01,1944
2020-05-19,8,02,42
2020-05-19,8,05,28
2020-05-19,8,07,13
2020-05-19,8,18,16
2020-05-19,9,05,22
2020-05-20,1,01,429
2020-05-20,1,02,4
2020-05-20,2,01,11084
2020-05-20,2,02,460
2020-05-20,2,03,324
2020-05-20,2,04,78
2020-05-20,2,07,180
2020-05-20,3,01,256
2020-05-20,3,04,36
2020-05-20,4,01,263
2020-05-20,5,07,12
2020-05-20,7,01,289
2020-05-20,7,07,8
2020-05-20,8,01,1664
2020-05-20,8,03,72
2020-05-20,8,04,12
2020-05-20,8,07,25
2020-05-22,1,01,428
2020-05-22,1,05,61
2020-05-22,2,01,8634
2020-05-22,2,02,291
2020-05-22,2,05,847
2020-05-22,3,01,22
2020-05-22,4,01,238
2020-05-22,5,01,24
2020-05-22,7,01,192
2020-05-22,8,01,1847
2020-05-22,8,05,52
2020-05-22,9,01,98
2020-05-23,1,01,1109
2020-05-23,1,03,3
2020-05-23,1,07,7
2020-05-23,1,13,10
2020-05-23,2,01,11517
2020-05-23,2,02,292
2020-05-23,2,03,163
2020-05-23,2,05,413
2020-05-23,2,07,233
2020-05-23,2,13,165
2020-05-23,2,23,406
2020-05-23,3,01,49
2020-05-23,3,03,4
2020-05-23,3,05,4
2020-05-23,3,07,24
2020-05-23,4,01,496
2020-05-23,4,03,10
2020-05-23,4,05,10
2020-05-23,4,07,12
2020-05-23,6,01,2
2020-05-23,7,01,544
2020-05-23,7,03,12
2020-05-23,7,05,12
2020-05-23,8,01,1785
2020-05-23,8,02,12
2020-05-23,8,03,39
2020-05-23,8,05,6
2020-05-23,8,07,125
2020-05-23,8,23,24
2020-05-23,9,01,25
2020-05-24,1,01,211
2020-05-24,2,01,11112
2020-05-24,2,02,208
2020-05-24,2,05,85
2020-05-24,3,01,88
2020-05-24,4,01,269
2020-05-24,4,05,34
2020-05-24,7,01,1130
2020-05-24,8,01,1436
2020-05-24,9,01,1
2020-05-25,1,01,456
2020-05-25,1,02,86
2020-05-25,1,10,36
2020-05-25,2,01,6741
2020-05-25,2,02,610
2020-05-25,2,04,960
2020-05-25,2,10,433
2020-05-25,3,01,190
2020-05-25,3,02,12
2020-05-25,3,10,4
2020-05-25,4,01,347
2020-05-25,4,10,8
2020-05-25,7,01,540
2020-05-25,8,01,1952
2020-05-25,8,02,26
2020-05-25,8,10,16
2020-05-25,9,01,13
2020-05-26,1,01,417
2020-05-26,2,01,7237
2020-05-26,2,02,510
2020-05-26,2,04,4256
2020-05-26,2,05,489
2020-05-26,2,07,210
2020-05-26,2,09,24
2020-05-26,3,01,90
2020-05-26,3,05,4
2020-05-26,4,01,214
2020-05-26,7,01,146
2020-05-26,8,01,1988
2020-05-26,8,04,408
2020-05-26,8,05,34
2020-05-26,8,07,102
2020-05-26,9,01,5
2020-05-27,1,01,501
2020-05-27,2,01,11599
2020-05-27,2,02,129
2020-05-27,2,05,337
2020-05-27,2,13,467
2020-05-27,3,01,48
2020-05-27,4,01,238
2020-05-27,5,01,24
2020-05-27,7,01,51
2020-05-27,8,01,1225
2020-05-27,8,02,26
2020-05-27,8,13,180
2020-05-29,1,01,395
2020-05-29,1,05,25
2020-05-29,2,01,2249
2020-05-29,2,05,205
2020-05-29,3,01,40
2020-05-29,4,01,301
2020-05-29,5,01,12
2020-05-29,6,01,3
2020-05-29,7,01,464
2020-05-29,7,05,12
2020-05-29,8,01,401
2020-05-29,8,05,12
2020-05-29,9,01,1
2020-05-31,1,01,141
2020-05-31,1,08,38
2020-05-31,2,01,5875
2020-05-31,2,02,196
2020-05-31,2,04,224
2020-05-31,2,05,32
2020-05-31,2,08,288
2020-05-31,2,09,537
2020-05-31,2,12,267
2020-05-31,3,01,64
2020-05-31,4,01,225
2020-05-31,4,02,4
2020-05-31,7,01,95
2020-05-31,8,01,2500
2020-05-31,8,04,4
2020-05-31,8,08,34
2020-05-31,8,09,64
2020-06-01,1,01,654
2020-06-01,1,02,20
2020-06-01,2,01,10614
2020-06-01,2,02,399
2020-06-01,2,03,4622
2020-06-01,3,01,365
2020-06-01,4,01,1170
2020-06-01,5,01,156
2020-06-01,6,01,6
2020-06-01,7,01,266
2020-06-01,8,01,3061
2020-06-01,8,02,19
2020-06-01,8,03,180
2020-06-01,9,01,48
2020-06-02,1,01,114
2020-06-02,2,01,1271
2020-06-02,3,01,30
2020-06-02,4,01,51
2020-06-02,7,01,30
2020-06-02,8,01,546
2020-06-02,9,01,6
2020-06-03,1,01,224
2020-06-03,2,01,3926
2020-06-03,3,01,27
2020-06-03,4,01,128
2020-06-03,7,01,132
2020-06-03,8,01,607
2020-06-03,9,01,4
2020-06-04,1,01,186
2020-06-04,2,01,5571
2020-06-04,2,07,538
2020-06-04,3,01,95
2020-06-04,4,01,114
2020-06-04,7,01,71
2020-06-04,7,07,12
2020-06-04,8,01,1330
2020-06-04,8,07,105
2020-06-04,9,01,3
2020-06-05,1,01,2704
2020-06-05,2,01,9799
2020-06-05,2,05,212
2020-06-05,2,07,1646
2020-06-05,2,09,80
2020-06-05,2,13,180
2020-06-05,2,23,24
2020-06-05,3,01,204
2020-06-05,4,01,303
2020-06-05,4,09,4
2020-06-05,4,23,17
2020-06-05,5,01,2
2020-06-05,6,01,9
2020-06-05,7,01,613
2020-06-05,8,01,2423
2020-06-05,8,05,12
2020-06-05,8,07,48
2020-06-06,1,01,218
2020-06-06,1,07,9
2020-06-06,2,01,5952
2020-06-06,2,02,103
2020-06-06,2,04,282
2020-06-06,2,05,254
2020-06-06,2,07,379
2020-06-06,2,09,143
2020-06-06,3,01,105
2020-06-06,3,05,18
2020-06-06,4,01,109
2020-06-06,4,02,12
2020-06-06,4,04,18
2020-06-06,6,01,24
2020-06-06,7,01,89
2020-06-06,8,01,1329
2020-06-06,8,04,12
2020-06-06,8,05,18
2020-06-06,8,07,16
2020-06-06,8,09,28
2020-06-07,1,01,1038
2020-06-07,1,13,24
2020-06-07,2,01,9877
2020-06-07,2,02,588
2020-06-07,2,09,166
2020-06-07,2,13,320
2020-06-07,2,21,2666
2020-06-07,3,01,135
2020-06-07,3,13,46
2020-06-07,4,01,185
2020-06-07,4,13,6
2020-06-07,5,01,48
2020-06-07,6,01,2
2020-06-07,7,01,336
2020-06-07,7,13,24
2020-06-07,8,01,1664
2020-06-07,8,02,4
2020-06-07,8,13,96
2020-06-07,8,21,576
2020-06-09,1,01,176
2020-06-09,2,01,10163
2020-06-09,2,05,664
2020-06-09,2,07,1105
2020-06-09,3,01,34
2020-06-09,3,07,48
2020-06-09,4,01,251
2020-06-09,4,05,6
2020-06-09,5,01,24
2020-06-09,7,01,316
2020-06-09,8,01,1500
2020-06-09,8,07,132
2020-06-09,9,01,40
2020-06-10,1,01,409
2020-06-10,1,03,25
2020-06-10,1,05,219
2020-06-10,1,11,12
2020-06-10,2,01,24004
2020-06-10,2,02,21
2020-06-10,2,03,229
2020-06-10,2,04,347
2020-06-10,2,05,2063
2020-06-10,2,07,164
2020-06-10,2,11,1056
2020-06-10,3,01,247
2020-06-10,3,07,36
2020-06-10,4,01,237
2020-06-10,4,02,8
2020-06-10,4,05,8
2020-06-10,4,11,2
2020-06-10,5,01,12
2020-06-10,7,01,143
2020-06-10,7,05,2
2020-06-10,7,07,4
2020-06-10,8,01,5028
2020-06-10,8,03,12
2020-06-10,8,05,160
2020-06-10,8,07,24
2020-06-10,8,11,51
2020-06-10,9,01,18
2020-06-11,1,01,369
2020-06-11,1,08,12
2020-06-11,2,01,15495
2020-06-11,2,05,869
2020-06-11,2,06,132
2020-06-11,2,08,2062
2020-06-11,2,18,442
2020-06-11,2,21,424
2020-06-11,3,01,234
2020-06-11,3,08,156
2020-06-11,3,21,24
2020-06-11,4,01,167
2020-06-11,4,08,30
2020-06-11,4,18,10
2020-06-11,5,01,84
2020-06-11,5,21,24
2020-06-11,7,01,228
2020-06-11,7,08,132
2020-06-11,7,21,9
2020-06-11,8,01,1750
2020-06-11,8,05,12
2020-06-11,8,06,12
2020-06-11,8,08,316
2020-06-11,8,18,186
2020-06-11,8,21,92
2020-06-12,1,01,636
2020-06-12,1,13,25
2020-06-12,2,01,21992
2020-06-12,2,02,699
2020-06-12,2,09,181
2020-06-12,2,11,231
2020-06-12,2,12,25
2020-06-12,2,13,351
2020-06-12,3,01,103
2020-06-12,4,01,344
2020-06-12,4,02,14
2020-06-12,4,12,2
2020-06-12,5,01,12
2020-06-12,6,01,6
2020-06-12,7,01,433
2020-06-12,7,02,24
2020-06-12,8,01,2493
2020-06-12,8,02,40
2020-06-12,8,11,32
2020-06-12,8,12,18
2020-06-12,8,13,14
2020-06-12,9,01,123
2020-06-13,1,01,250
2020-06-13,1,05,12
2020-06-13,1,07,16
2020-06-13,2,01,6551
2020-06-13,2,02,861
2020-06-13,2,05,1231
2020-06-13,2,07,376
2020-06-13,3,01,98
2020-06-13,4,01,117
2020-06-13,4,02,4
2020-06-13,5,01,24
2020-06-13,7,01,44
2020-06-13,7,07,4
2020-06-13,8,01,816
2020-06-13,8,02,26
2020-06-13,8,05,52
2020-06-13,8,07,31
2020-06-13,9,01,117
2020-06-14,1,01,14
2020-06-14,2,01,9788
2020-06-14,3,01,114
2020-06-14,4,01,161
2020-06-14,5,01,48
2020-06-14,6,01,3
2020-06-14,7,01,1090
2020-06-14,8,01,1753
2020-06-15,1,01,948
2020-06-15,1,02,15
2020-06-15,1,03,400
2020-06-15,2,01,7913
2020-06-15,2,02,809
2020-06-15,2,03,14293
2020-06-15,2,07,2456
2020-06-15,2,11,201
2020-06-15,3,01,57
2020-06-15,4,01,126
2020-06-15,4,02,4
2020-06-15,5,01,36
2020-06-15,7,01,137
2020-06-15,7,03,144
2020-06-15,7,11,10
2020-06-15,8,01,944
2020-06-15,8,02,43
2020-06-15,8,03,404
2020-06-15,8,07,570
2020-06-15,8,11,6
2020-06-15,9,01,1
2020-06-16,1,01,1562
2020-06-16,1,02,6
2020-06-16,1,05,300
2020-06-16,1,10,10
2020-06-16,2,01,13632
2020-06-16,2,02,261
2020-06-16,2,05,169
2020-06-16,2,07,254
2020-06-16,2,09,370
2020-06-16,2,10,64
2020-06-16,3,01,6
2020-06-16,4,01,175
2020-06-16,4,07,6
2020-06-16,4,09,14
2020-06-16,5,01,24
2020-06-16,6,01,6
2020-06-16,7,01,329
2020-06-16,7,09,9
2020-06-16,8,01,2392
2020-06-16,8,07,8
2020-06-16,8,09,24
2020-06-16,8,10,1
2020-06-17,1,01,143
2020-06-17,2,01,8186
2020-06-17,2,02,354
2020-06-17,2,07,311
2020-06-17,2,13,452
2020-06-17,2,18,622
2020-06-17,3,01,18
2020-06-17,3,13,6
2020-06-17,4,01,99
2020-06-17,4,07,2
2020-06-17,4,13,72
2020-06-17,4,18,52
2020-06-17,7,01,100
2020-06-17,8,01,499
2020-06-17,8,02,160
2020-06-17,8,07,42
2020-06-17,8,13,62
2020-06-17,8,18,162
2020-06-19,1,01,681
2020-06-19,2,01,7542
2020-06-19,2,02,62
2020-06-19,2,04,4618
2020-06-19,2,07,77
2020-06-19,2,09,312
2020-06-19,3,01,57
2020-06-19,3,09,12
2020-06-19,4,01,164
2020-06-19,4,09,3
2020-06-19,6,01,8
2020-06-19,7,01,183
2020-06-19,7,09,9
2020-06-19,8,01,1225
2020-06-19,8,04,100
2020-06-19,8,07,6
2020-06-19,8,09,1
2020-06-19,9,01,16
2020-06-20,1,01,303
2020-06-20,1,06,6
2020-06-20,1,20,115
2020-06-20,2,01,7085
2020-06-20,2,02,188
2020-06-20,2,04,61
2020-06-20,2,05,1004
2020-06-20,2,06,1056
2020-06-20,2,15,78
2020-06-20,2,19,348
2020-06-20,2,20,652
2020-06-20,3,01,91
2020-06-20,3,06,30
2020-06-20,3,20,15
2020-06-20,4,01,524
2020-06-20,4,02,50
2020-06-20,4,05,6
2020-06-20,4,06,6
2020-06-20,4,19,12
2020-06-20,6,01,400
2020-06-20,7,01,227
2020-06-20,7,06,12
2020-06-20,8,01,1574
2020-06-20,8,02,20
2020-06-20,8,05,336
2020-06-20,8,06,316
2020-06-20,8,19,24
2020-06-20,8,20,310
2020-06-21,1,01,515
2020-06-21,1,02,240
2020-06-21,1,04,12
2020-06-21,2,01,9036
2020-06-21,2,02,110
2020-06-21,2,04,294
2020-06-21,2,05,270
2020-06-21,2,06,462
2020-06-21,2,07,48
2020-06-21,3,01,97
2020-06-21,3,06,12
2020-06-21,4,01,172
2020-06-21,4,06,12
2020-06-21,7,01,242
2020-06-21,8,01,1458
2020-06-21,8,04,44
2020-06-21,8,06,96
2020-06-22,1,01,1144
2020-06-22,1,02,40
2020-06-22,1,07,12
2020-06-22,2,01,8931
2020-06-22,2,02,614
2020-06-22,2,07,444
2020-06-22,2,13,204
2020-06-22,2,15,1968
2020-06-22,2,23,24
2020-06-22,3,01,50
2020-06-22,4,01,218
2020-06-22,6,01,4
2020-06-22,7,01,241
2020-06-22,7,07,24
2020-06-22,8,01,963
2020-06-22,8,07,108
2020-06-22,8,13,4
2020-06-22,8,15,288
2020-06-23,1,01,470
2020-06-23,1,19,12
2020-06-23,1,22,6
2020-06-23,2,01,10241
2020-06-23,2,05,143
2020-06-23,2,07,157
2020-06-23,2,13,252
2020-06-23,2,19,266
2020-06-23,2,21,160
2020-06-23,2,22,150
2020-06-23,3,01,69
2020-06-23,4,01,406
2020-06-23,5,01,12
2020-06-23,5,19,24
2020-06-23,6,01,4
2020-06-23,7,01,265
2020-06-23,8,01,1245
2020-06-23,8,07,30
2020-06-23,8,13,40
2020-06-23,8,19,54
2020-06-23,9,01,13
2020-06-24,1,01,292
2020-06-24,1,05,1
2020-06-24,2,01,6341
2020-06-24,2,02,352
2020-06-24,2,05,47
2020-06-24,2,07,619
2020-06-24,2,08,160
2020-06-24,3,01,15
2020-06-24,3,08,12
2020-06-24,4,01,119
2020-06-24,7,01,23
2020-06-24,8,01,995
2020-06-24,8,02,58
2020-06-24,8,05,23
2020-06-24,9,01,2
2020-06-26,1,01,160
2020-06-26,1,08,50
2020-06-26,2,01,2514
2020-06-26,2,05,15
2020-06-26,2,08,355
2020-06-26,2,09,24
2020-06-26,3,01,22
2020-06-26,4,01,33
2020-06-26,7,01,118
2020-06-26,8,01,409
2020-06-26,8,09,24
2020-06-26,9,01,58
2020-06-27,1,01,401
2020-06-27,1,02,36
2020-06-27,2,01,5521
2020-06-27,2,02,82
2020-06-27,2,07,301
2020-06-27,3,01,100
2020-06-27,4,01,293
2020-06-27,4,07,6
2020-06-27,5,01,12
2020-06-27,6,01,61
2020-06-27,7,01,140
2020-06-27,7,07,12
2020-06-27,8,01,2123
2020-06-27,8,07,74
2020-06-28,1,01,314
2020-06-28,2,01,7511
2020-06-28,2,02,108
2020-06-28,2,04,9870
2020-06-28,3,01,14
2020-06-28,3,04,288
2020-06-28,4,01,43
2020-06-28,5,01,48
2020-06-28,6,01,400
2020-06-28,7,01,99
2020-06-28,8,01,1377
2020-06-28,8,04,852
2020-06-29,1,01,166
2020-06-29,1,07,12
2020-06-29,2,01,4117
2020-06-29,2,07,1739
2020-06-29,3,01,26
2020-06-29,4,01,42
2020-06-29,4,07,24
2020-06-29,7,01,120
2020-06-29,8,01,890
2020-06-29,8,07,328
2020-06-29,9,01,1
2020-06-30,1,01,53
2020-06-30,2,01,16778
2020-06-30,2,03,512
2020-06-30,2,05,656
2020-06-30,2,07,368
2020-06-30,2,13,102
2020-06-30,3,01,100
2020-06-30,3,05,48
2020-06-30,4,01,161
2020-06-30,4,03,24
2020-06-30,4,05,72
2020-06-30,4,07,10
2020-06-30,5,01,24
2020-06-30,7,01,156
2020-06-30,8,01,1199
2020-06-30,8,03,204
2020-06-30,8,05,10
2020-06-30,8,07,16
2020-06-30,9,05,4
2020-07-01,1,01,144
2020-07-01,1,05,26
2020-07-01,2,01,6865
2020-07-01,2,02,573
2020-07-01,2,05,2367
2020-07-01,2,09,512
2020-07-01,3,01,48
2020-07-01,3,09,16
2020-07-01,4,01,867
2020-07-01,4,05,48
2020-07-01,4,09,16
2020-07-01,5,01,10
2020-07-01,5,09,24
2020-07-01,7,01,254
2020-07-01,7,09,6
2020-07-01,8,01,3026
2020-07-01,8,02,18
2020-07-01,8,05,199
2020-07-01,8,09,52
2020-07-01,9,01,24
2020-07-02,1,01,108
2020-07-02,2,01,6304
2020-07-02,2,03,60
2020-07-02,2,20,471
2020-07-02,3,01,44
2020-07-02,3,20,4
2020-07-02,4,01,160
2020-07-02,4,03,7
2020-07-02,4,20,8
2020-07-02,7,01,112
2020-07-02,8,01,1281
2020-07-02,8,03,12
2020-07-02,8,20,11
2020-07-03,1,01,235
2020-07-03,2,01,7470
2020-07-03,2,05,324
2020-07-03,2,15,12
2020-07-03,3,01,45
2020-07-03,4,01,123
2020-07-03,4,05,8
2020-07-03,5,01,1
2020-07-03,6,01,2
2020-07-03,7,01,211
2020-07-03,7,05,12
2020-07-03,8,01,2620
2020-07-03,8,05,12
2020-07-03,9,01,31
2020-07-04,1,01,143
2020-07-04,1,02,25
2020-07-04,1,05,20
2020-07-04,1,07,6
2020-07-04,1,17,24
2020-07-04,2,01,5935
2020-07-04,2,02,211
2020-07-04,2,05,216
2020-07-04,2,07,325
2020-07-04,2,12,229
2020-07-04,2,13,156
2020-07-04,2,17,435
2020-07-04,3,01,65
2020-07-04,4,01,171
2020-07-04,4,07,22
2020-07-04,5,01,6
2020-07-04,5,12,216
2020-07-04,7,01,366
2020-07-04,7,13,42
2020-07-04,8,01,1369
2020-07-04,8,07,36
2020-07-04,8,13,48
2020-07-04,8,17,24
2020-07-06,1,01,861
2020-07-06,2,01,11767
2020-07-06,2,07,143
2020-07-06,2,11,146
2020-07-06,2,12,17
2020-07-06,2,13,262
2020-07-06,3,01,61
2020-07-06,3,12,12
2020-07-06,4,01,1305
2020-07-06,4,12,2
2020-07-06,5,01,36
2020-07-06,7,01,409
2020-07-06,8,01,2583
2020-07-06,8,07,48
2020-07-06,8,13,28
2020-07-06,9,01,11
2020-07-07,1,01,480
2020-07-07,1,09,50
2020-07-07,2,01,10306
2020-07-07,2,05,560
2020-07-07,2,09,171
2020-07-07,2,13,142
2020-07-07,3,01,315
2020-07-07,4,01,553
2020-07-07,4,09,2
2020-07-07,5,01,24
2020-07-07,7,01,348
2020-07-07,8,01,4630
2020-07-07,8,05,22
2020-07-07,8,09,2
2020-07-07,9,01,38
2020-07-08,1,01,659
2020-07-08,2,01,3416
2020-07-08,2,05,60
2020-07-08,3,01,89
2020-07-08,4,01,106
2020-07-08,7,01,19
2020-07-08,8,01,836
2020-07-09,1,01,151
2020-07-09,1,07,18
2020-07-09,2,01,8520
2020-07-09,2,02,1563
2020-07-09,2,07,1533
2020-07-09,3,01,60
2020-07-09,4,01,27
2020-07-09,4,07,16
2020-07-09,7,01,114
2020-07-09,8,01,1344
2020-07-09,8,02,67
2020-07-09,8,07,308
2020-07-10,1,01,1001
2020-07-10,1,05,153
2020-07-10,2,01,20997
2020-07-10,2,02,526
2020-07-10,2,04,171
2020-07-10,2,05,1619
2020-07-10,2,07,414
2020-07-10,2,09,211
2020-07-10,2,19,868
2020-07-10,2,20,212
2020-07-10,3,01,172
2020-07-10,3,05,112
2020-07-10,3,09,12
2020-07-10,3,19,36
2020-07-10,3,20,10
2020-07-10,4,01,200
2020-07-10,4,05,38
2020-07-10,4,07,8
2020-07-10,4,19,24
2020-07-10,5,01,48
2020-07-10,7,01,100
2020-07-10,7,07,4
2020-07-10,8,01,2397
2020-07-10,8,04,40
2020-07-10,8,05,106
2020-07-10,8,07,22
2020-07-10,8,09,2
2020-07-10,8,19,24
2020-07-10,8,20,123
2020-07-10,9,05,12
2020-07-11,1,01,111
2020-07-11,2,01,12611
2020-07-11,2,05,275
2020-07-11,2,07,645
2020-07-11,2,11,44
2020-07-11,2,13,360
2020-07-11,3,01,170
2020-07-11,3,07,48
2020-07-11,4,01,104
2020-07-11,4,11,24
2020-07-11,5,01,264
2020-07-11,7,01,403
2020-07-11,8,01,1262
2020-07-11,8,07,72
2020-07-11,8,11,8
2020-07-11,9,01,14
2020-07-11,9,11,12
2020-07-12,1,01,312
2020-07-12,1,07,6
2020-07-12,2,01,25567
2020-07-12,2,02,505
2020-07-12,2,04,7638
2020-07-12,2,05,1104
2020-07-12,2,07,1711
2020-07-12,2,09,70
2020-07-12,2,11,138
2020-07-12,2,17,168
2020-07-12,3,01,82
2020-07-12,3,07,24
2020-07-12,4,01,36
2020-07-12,4,04,96
2020-07-12,4,07,34
2020-07-12,5,01,24
2020-07-12,5,07,24
2020-07-12,7,01,373
2020-07-12,7,09,10
2020-07-12,8,01,2628
2020-07-12,8,02,51
2020-07-12,8,04,84
2020-07-12,8,05,104
2020-07-12,8,07,199
2020-07-12,8,09,12
2020-07-12,8,17,24
2020-07-12,9,01,56
2020-07-13,1,01,145
2020-07-13,1,10,30
2020-07-13,2,01,6966
2020-07-13,2,02,666
2020-07-13,2,03,4332
2020-07-13,2,05,35
2020-07-13,2,10,96
2020-07-13,2,11,927
2020-07-13,2,13,12
2020-07-13,3,01,81
2020-07-13,3,05,48
2020-07-13,4,01,100
2020-07-13,4,05,8
2020-07-13,4,10,10
2020-07-13,7,01,382
2020-07-13,8,01,1328
2020-07-13,8,10,12
2020-07-13,8,11,48
2020-07-13,9,01,48
2020-07-14,1,01,977
2020-07-14,1,07,24
2020-07-14,1,15,25
2020-07-14,2,01,9681
2020-07-14,2,03,376
2020-07-14,2,05,1064
2020-07-14,2,07,684
2020-07-14,2,11,633
2020-07-14,2,15,186
2020-07-14,2,22,727
2020-07-14,3,01,74
2020-07-14,3,07,27
2020-07-14,3,22,12
2020-07-14,4,01,163
2020-07-14,4,03,17
2020-07-14,4,07,4
2020-07-14,4,15,60
2020-07-14,4,22,82
2020-07-14,5,01,24
2020-07-14,7,01,134
2020-07-14,7,03,12
2020-07-14,8,01,1914
2020-07-14,8,03,24
2020-07-14,8,05,12
2020-07-14,8,07,126
2020-07-14,8,22,28
2020-07-15,1,01,508
2020-07-15,1,05,48
2020-07-15,1,10,62
2020-07-15,2,01,4478
2020-07-15,2,05,327
2020-07-15,2,10,70
2020-07-15,3,01,7
2020-07-15,4,01,127
2020-07-15,7,01,64
2020-07-15,8,01,627
2020-07-15,8,05,34
2020-07-15,8,10,6
2020-07-17,1,01,1298
2020-07-17,2,01,7804
2020-07-17,2,02,46
2020-07-17,2,05,44
2020-07-17,3,01,55
2020-07-17,4,01,96
2020-07-17,4,05,24
2020-07-17,5,01,24
2020-07-17,7,01,183
2020-07-17,8,01,1212
2020-07-17,8,05,37
2020-07-17,9,01,5
2020-07-18,1,01,749
2020-07-18,1,02,100
2020-07-18,1,07,313
2020-07-18,2,01,6107
2020-07-18,2,02,2684
2020-07-18,2,07,789
2020-07-18,3,01,127
2020-07-18,3,02,72
2020-07-18,3,07,4
2020-07-18,4,01,191
2020-07-18,4,02,52
2020-07-18,5,01,24
2020-07-18,7,01,123
2020-07-18,7,07,9
2020-07-18,8,01,1095
2020-07-18,8,02,172
2020-07-18,8,07,36
2020-07-18,9,01,12
2020-07-18,9,07,51
2020-07-19,1,01,3906
2020-07-19,1,05,50
2020-07-19,1,07,12
2020-07-19,2,01,12507
2020-07-19,2,02,24
2020-07-19,2,03,242
2020-07-19,2,05,1227
2020-07-19,2,07,6806
2020-07-19,2,22,18
2020-07-19,3,01,66
2020-07-19,3,05,4
2020-07-19,4,01,294
2020-07-19,4,02,8
2020-07-19,4,03,4
2020-07-19,4,07,72
2020-07-19,6,01,12
2020-07-19,7,01,210
2020-07-19,7,05,18
2020-07-19,7,07,168
2020-07-19,8,01,2247
2020-07-19,8,03,25
2020-07-19,8,05,117
2020-07-19,8,07,182
2020-07-19,8,22,168
2020-07-20,1,01,273
2020-07-20,2,01,11538
2020-07-20,2,04,9
2020-07-20,2,05,425
2020-07-20,2,09,52
2020-07-20,2,11,417
2020-07-20,3,01,3
2020-07-20,4,01,345
2020-07-20,4,05,3
2020-07-20,7,01,470
2020-07-20,7,09,4
2020-07-20,8,01,1781
2020-07-20,8,05,30
2020-07-20,8,11,40
2020-07-20,9,01,2
2020-07-21,1,01,1214
2020-07-21,1,05,4
2020-07-21,2,01,12831
2020-07-21,2,05,751
2020-07-21,2,07,523
2020-07-21,2,21,287
2020-07-21,3,01,96
2020-07-21,4,01,308
2020-07-21,4,07,36
2020-07-21,5,01,48
2020-07-21,7,01,383
2020-07-21,7,07,24
2020-07-21,7,21,12
2020-07-21,8,01,2915
2020-07-21,8,05,58
2020-07-21,8,07,60
2020-07-21,8,21,32
2020-07-21,9,01,4
2020-07-22,1,01,219
2020-07-22,1,05,16
2020-07-22,1,06,94
2020-07-22,2,01,5733
2020-07-22,2,05,392
2020-07-22,2,06,489
2020-07-22,3,01,24
2020-07-22,4,01,223
2020-07-22,6,01,1
2020-07-22,7,01,63
2020-07-22,8,01,1058
2020-07-22,8,05,14
2020-07-24,1,01,1897
2020-07-24,2,01,12918
2020-07-24,2,02,234
2020-07-24,2,03,136
2020-07-24,2,05,469
2020-07-24,2,15,60
2020-07-24,3,01,92
2020-07-24,3,03,18
2020-07-24,4,01,100
2020-07-24,5,01,144
2020-07-24,7,01,182
2020-07-24,8,01,1202
2020-07-24,8,03,60
2020-07-24,8,15,60
2020-07-25,1,01,317
2020-07-25,1,05,25
2020-07-25,1,09,28
2020-07-25,2,01,10016
2020-07-25,2,05,675
2020-07-25,2,08,406
2020-07-25,2,09,551
2020-07-25,2,19,240
2020-07-25,3,01,1
2020-07-25,4,01,337
2020-07-25,5,01,48
2020-07-25,7,01,206
2020-07-25,8,01,1300
2020-07-25,8,05,40
2020-07-25,8,09,64
2020-07-26,1,01,616
2020-07-26,2,01,8380
2020-07-26,2,03,72
2020-07-26,2,07,248
2020-07-26,2,08,112
2020-07-26,2,12,22
2020-07-26,3,01,276
2020-07-26,4,01,136
2020-07-26,4,08,30
2020-07-26,7,01,96
2020-07-26,8,01,2650
2020-07-26,8,07,3
2020-07-27,1,01,52
2020-07-27,2,01,7560
2020-07-27,2,02,147
2020-07-27,2,05,222
2020-07-27,2,07,447
2020-07-27,2,13,693
2020-07-27,2,15,2134
2020-07-27,3,01,12
2020-07-27,4,01,179
2020-07-27,4,15,50
2020-07-27,7,01,544
2020-07-27,7,07,18
2020-07-27,8,01,945
2020-07-27,8,07,192
2020-07-27,8,13,4
2020-07-27,8,15,24
2020-07-28,1,01,1087
2020-07-28,1,05,28
2020-07-28,1,15,24
2020-07-28,2,01,19831
2020-07-28,2,05,131
2020-07-28,2,07,2596
